19:52:20  $GPGSV,2,1,5,1,46,216,30,3,23,228,30,8,25,324,31,21,73,237,10*7B
19:52:20  $GPGSV,2,2,5,31,51,96,30*46
19:52:20  $GLGSV,2,1,7,75,18,110,19,76,21,52,25,77,3,10,,81,46,226,28*65
19:52:20  $GLGSV,2,2,7,82,2,205,,87,18,10,33,88,61,334,34*5E
19:52:20  $GNGLL,215.034.510,S,432.258.396,W,195220.00,A,A*76
19:52:20  $GNGGA,195220.00,215.034.510,S,432.258.396,W,4,8,1.24,779.7,M,-6.9,M,,*50
19:52:21  $GNRMC,195221.00,A,215.034.494,S,432.258.413,W,0.028,,100123,,,A*62
19:52:21  $GNVTG,,T,,M,0.028,N,0.052,K,A*30
19:52:21  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:21  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:21  $GPGSV,2,1,5,1,46,216,30,3,23,228,29,8,25,324,30,21,73,237,10*72
19:52:21  $GPGSV,2,2,5,31,51,96,30*46
19:52:21  $GLGSV,2,1,7,75,18,110,18,76,21,52,26,77,3,10,,81,46,226,28*67
19:52:21  $GLGSV,2,2,7,82,2,205,,87,18,10,33,88,61,334,34*5E
19:52:21  $GNGLL,215.034.494,S,432.258.413,W,195221.00,A,A*70
19:52:21  $GNGGA,195221.00,215.034.494,S,432.258.413,W,4,8,1.24,780.8,M,-6.9,M,,*5F
19:52:22  $GNRMC,195222.00,A,215.034.488,S,432.258.422,W,0.371,,100123,,,A*61
19:52:22  $GNVTG,,T,,M,0.371,N,0.687,K,A*31
19:52:22  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:22  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:22  $GPGSV,2,1,5,1,46,216,29,3,23,228,28,8,25,324,29,21,73,237,11*72
19:52:22  $GPGSV,2,2,5,31,51,96,29*4E
19:52:22  $GLGSV,2,1,7,75,18,110,16,76,21,52,25,77,3,10,,81,46,227,29*6A
19:52:22  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,34*5F
19:52:22  $GNGLL,215.034.488,S,432.258.422,W,195222.00,A,A*7C
19:52:22  $GNGGA,195222.00,215.034.488,S,432.258.422,W,4,8,1.24,781.4,M,-6.9,M,,*5E
19:52:23  $GNRMC,195223.00,A,215.034.478,S,432.258.438,W,0.126,,100123,,,A*64
19:52:23  $GNVTG,,T,,M,0.126,N,0.234,K,A*3D
19:52:23  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:23  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:23  $GPGSV,2,1,5,1,46,216,29,3,23,228,27,8,25,324,28,21,73,237,16*7B
19:52:23  $GPGSV,2,2,5,31,51,96,30*46
19:52:23  $GLGSV,2,1,7,75,18,110,15,76,21,52,24,77,3,10,,81,46,227,29*68
19:52:23  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,34*5C
19:52:23  $GNGLL,215.034.478,S,432.258.438,W,195223.00,A,A*79
19:52:23  $GNGGA,195223.00,215.034.478,S,432.258.438,W,4,8,1.24,782.4,M,-6.9,M,,*58
19:52:24  $GNRMC,195224.00,A,215.034.461,S,432.258.450,W,0.126,,100123,,,A*65
19:52:24  $GNVTG,,T,,M,0.126,N,0.234,K,A*3D
19:52:24  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:24  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:24  $GPGSV,2,1,5,1,46,216,27,3,23,228,32,8,25,324,29,21,73,237,20*75
19:52:24  $GPGSV,2,2,5,31,51,96,31*47
19:52:24  $GLGSV,2,1,7,75,18,110,14,76,21,52,24,77,3,10,,81,46,227,28*68
19:52:24  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,34*5F
19:52:24  $GNGLL,215.034.461,S,432.258.450,W,195224.00,A,A*78
19:52:24  $GNGGA,195224.00,215.034.461,S,432.258.450,W,5,8,1.24,783.6,M,-6.9,M,,*5A
19:52:25  $GNRMC,195225.00,A,215.034.452,S,432.258.458,W,0.138,,100123,,,A*63
19:52:25  $GNVTG,,T,,M,0.138,N,0.255,K,A*35
19:52:25  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:25  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:25  $GPGSV,2,1,5,1,46,216,27,3,23,228,31,8,25,324,30,21,73,237,21*7F
19:52:25  $GPGSV,2,2,5,31,51,96,30*46
19:52:25  $GLGSV,2,1,7,75,18,110,17,76,21,52,27,77,3,10,,81,46,227,28*68
19:52:25  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,34*5C
19:52:25  $GNGLL,215.034.452,S,432.258.458,W,195225.00,A,A*71
19:52:25  $GNGGA,195225.00,215.034.452,S,432.258.458,W,5,8,1.24,784.5,M,-6.9,M,,*57
19:52:26  $GNRMC,195226.00,A,215.034.447,S,432.258.466,W,0.089,,100123,,,A*62
19:52:26  $GNVTG,,T,,M,0.089,N,0.165,K,A*3E
